,id,cast,director
282,51876,"['Bradley Cooper', 'Robert De Niro', 'Abbie Cornish']",['Neil Burger']
283,206647,"['Daniel Craig', 'Christoph Waltz', 'Léa Seydoux']",['Sam Mendes']
284,84892,"['Logan Lerman', 'Emma Watson', 'Ezra Miller']",['Stephen Chbosky']
285,1417,"['Ivana Baquero', 'Sergi López', 'Maribel Verdú']",['Guillermo del Toro']
286,8844,"['Robin Williams', 'Kirsten Dunst', 'Bradley Pierce']",['Joe Johnston']
287,76600,"['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver']",['James Cameron']
288,411,"['Georgie Henley', 'Skandar Keynes', 'William Moseley']",['Andrew Adamson']
289,2080,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston']",['Gavin Hood']
290,1359,"['Christian Bale', 'Willem Dafoe', 'Jared Leto']",['Mary Harron']
291,45243,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis']",['Todd Phillips']
292,58574,"['Robert Downey Jr.', 'Jude Law', 'Noomi Rapace']",['Guy Ritchie']
293,337339,"['Vin Diesel', 'Jason Statham', 'Dwayne Johnson']",['F. Gary Gray']
294,458156,"['Keanu Reeves', 'Halle Berry', 'Ian McShane']",['Chad Stahelski']
295,293167,"['Tom Hiddleston', 'Samuel L. Jackson', 'John Goodman']",['Jordan Vogt-Roberts']
296,196,"['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']",['Robert Zemeckis']
297,41154,"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin']",['Barry Sonnenfeld']
298,294254,"[""Dylan O'Brien"", 'Ki Hong Lee', 'Kaya Scodelario']",['Wes Ball']
299,600,"['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio""]",['Stanley Kubrick']
300,495764,"['Margot Robbie', 'Ewan McGregor', 'Mary Elizabeth Winstead']",['Cathy Yan']
301,510,"['Jack Nicholson', 'Brad Dourif', 'Louise Fletcher']",['Miloš Forman']
302,64688,"['Jonah Hill', 'Channing Tatum', 'Brie Larson']","['Phil Lord', 'Christopher Miller']"
303,59967,"['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt']",['Rian Johnson']
304,629,"['Kevin Spacey', 'Gabriel Byrne', 'Stephen Baldwin']",['Bryan Singer']
305,1949,"['Jake Gyllenhaal', 'Mark Ruffalo', 'Anthony Edwards']",['David Fincher']
306,787,"['Brad Pitt', 'Angelina Jolie', 'Vince Vaughn']",['Doug Liman']
307,343668,"['Colin Firth', 'Julianne Moore', 'Taron Egerton']",['Matthew Vaughn']
308,578,"['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss']",['Steven Spielberg']
309,1593,"['Ben Stiller', 'Carla Gugino', 'Dick Van Dyke']",['Shawn Levy']
310,262500,"['Shailene Woodley', 'Theo James', 'Miles Teller']",['Robert Schwentke']
311,453,"['Russell Crowe', 'Jennifer Connelly', 'Ed Harris']",['Ron Howard']
312,508442,"['Jamie Foxx', 'Tina Fey', 'Graham Norton']",['Pete Docter']
313,420817,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie']
314,438631,"['Timothée Chalamet', 'Rebecca Ferguson', 'Oscar Isaac']",['Denis Villeneuve']
315,359940,"['Frances McDormand', 'Woody Harrelson', 'Sam Rockwell']",['Martin McDonagh']
316,36658,"['Patrick Stewart', 'Ian McKellen', 'Hugh Jackman']",['Bryan Singer']
317,854,"['Jim Carrey', 'Peter Greene', 'Cameron Diaz']",['Chuck Russell']
318,283366,"['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson']",['Tim Burton']
319,652,"['Brad Pitt', 'Orlando Bloom', 'Eric Bana']",['Wolfgang Petersen']
320,19913,"['Joseph Gordon-Levitt', 'Zooey Deschanel', 'Geoffrey Arend']",['Marc Webb']
321,197,"['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau']",['Mel Gibson']
322,420818,"['Chiwetel Ejiofor', 'John Oliver', 'Donald Glover']",['Jon Favreau']
323,13475,"['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy']",['J.J. Abrams']
324,89,"['Harrison Ford', 'Sean Connery', 'Denholm Elliott']",['Steven Spielberg']
325,497698,"['Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz']",['Cate Shortland']
326,539,"['Anthony Perkins', 'Janet Leigh', 'Vera Miles']",['Alfred Hitchcock']
327,10020,"[""Paige O'Hara"", 'Robby Benson', 'Richard White']","['Gary Trousdale', 'Kirk Wise']"
328,392044,"['Kenneth Branagh', 'Tom Bateman', 'Michelle Pfeiffer']",['Kenneth Branagh']
329,608,"['Will Smith', 'Tommy Lee Jones', 'Lara Flynn Boyle']",['Barry Sonnenfeld']
330,405774,"['Sandra Bullock', 'Trevante Rhodes', 'John Malkovich']",['Susanne Bier']
331,56292,"['Tom Cruise', 'Paula Patton', 'Simon Pegg']",['Brad Bird']
332,9799,"['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez']",['Rob Cohen']
333,791373,"['Ben Affleck', 'Henry Cavill', 'Gal Gadot']",['Zack Snyder']
334,580489,"['Tom Hardy', 'Woody Harrelson', 'Michelle Williams']",['Andy Serkis']
335,641,"['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly']",['Darren Aronofsky']
336,1402,"['Will Smith', 'Jaden Smith', 'Thandiwe Newton']",['Gabriele Muccino']
337,605,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']","['Lilly Wachowski', 'Lana Wachowski']"
338,301528,"['Tom Hanks', 'Tim Allen', 'Annie Potts']",['Josh Cooley']
339,950,"['Ray Romano', 'John Leguizamo', 'Denis Leary']",['Carlos Saldanha']
340,399566,"['Alexander Skarsgård', 'Rebecca Hall', 'Kaylee Hottle']",['Adam Wingard']
341,330457,"['Idina Menzel', 'Kristen Bell', 'Josh Gad']","['Jennifer Lee', 'Chris Buck']"
342,181812,"['Carrie Fisher', 'Mark Hamill', 'Daisy Ridley']",['J.J. Abrams']
343,5915,"['Emile Hirsch', 'Marcia Gay Harden', 'William Hurt']",['Sean Penn']
344,627,"['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller']",['Danny Boyle']
345,36668,"['Patrick Stewart', 'Ian McKellen', 'Hugh Jackman']",['Brett Ratner']
346,76170,"['Hugh Jackman', 'Tao Okamoto', 'Rila Fukushima']",['James Mangold']
347,381284,"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe']",['Theodore Melfi']
348,8960,"['Will Smith', 'Charlize Theron', 'Jason Bateman']",['Peter Berg']
349,82702,"['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler']",['Dean DeBlois']
350,10674,"['Ming-Na Wen', 'Eddie Murphy', 'BD Wong']","['Tony Bancroft', 'Barry Cook']"
351,110415,"['Chris Evans', 'Song Kang-ho', 'John Hurt']",['Bong Joon-ho']
352,454626,"['Ben Schwartz', 'James Marsden', 'Tika Sumpter']",['Jeff Fowler']
353,602,"['Will Smith', 'Bill Pullman', 'Jeff Goldblum']",['Roland Emmerich']
354,70,"['Clint Eastwood', 'Hilary Swank', 'Morgan Freeman']",['Clint Eastwood']
355,316029,"['Hugh Jackman', 'Zac Efron', 'Michelle Williams']",['Michael Gracey']
356,287947,"['Zachary Levi', 'Mark Strong', 'Asher Angel']",['David F. Sandberg']
357,9738,"['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans']",['Tim Story']
358,679,"['Sigourney Weaver', 'Carrie Henn', 'Michael Biehn']",['James Cameron']
359,577922,"['John David Washington', 'Robert Pattinson', 'Elizabeth Debicki']",['Christopher Nolan']
360,515001,"['Roman Griffin Davis', 'Thomasin McKenzie', 'Scarlett Johansson']",['Taika Waititi']
361,17654,"['Sharlto Copley', 'Jason Cope', 'Nathalie Boltt']",['Neill Blomkamp']
362,4935,"['Chieko Baisho', 'Takuya Kimura', 'Akihiro Miwa']",['Hayao Miyazaki']
363,264644,"['Brie Larson', 'Jacob Tremblay', 'Joan Allen']",['Lenny Abrahamson']
364,772,"['Macaulay Culkin', 'Daniel Stern', 'Joe Pesci']",['Chris Columbus']
365,591,"['Tom Hanks', 'Audrey Tautou', 'Ian McKellen']",['Ron Howard']
366,2501,"['Matt Damon', 'Franka Potente', 'Chris Cooper']",['Doug Liman']
367,18239,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']",['Chris Weitz']
368,568124,"['Stephanie Beatriz', 'María Cecilia Botero', 'John Leguizamo']","['Byron Howard', 'Jared Bush']"
369,9741,"['Bruce Willis', 'Samuel L. Jackson', 'Robin Wright']",['M. Night Shyamalan']
370,54138,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldaña']",['J.J. Abrams']
371,414906,"['Robert Pattinson', 'Zoë Kravitz', 'Paul Dano']",['Matt Reeves']
372,9487,"['Dave Foley', 'Kevin Spacey', 'Julia Louis-Dreyfus']",['John Lasseter']
373,47971,"['Vin Diesel', 'Donnie Yen', 'Ruby Rose']",['D. J. Caruso']
374,337404,"['Emma Stone', 'Emma Thompson', 'Joel Fry']",['Craig Gillespie']
375,87,"['Harrison Ford', 'Kate Capshaw', 'Ke Huy Quan']",['Steven Spielberg']
376,13183,"['Malin Åkerman', 'Patrick Wilson', 'Billy Crudup']",['Zack Snyder']
377,9479,"['Danny Elfman', 'Chris Sarandon', ""Catherine O'Hara""]",['Henry Selick']
378,566525,"['Simu Liu', 'Awkwafina', ""Meng'er Zhang""]",['Destin Daniel Cretton']
379,399579,"['Rosa Salazar', 'Christoph Waltz', 'Jennifer Connelly']",['Robert Rodriguez']
380,664413,"['Anna-Maria Sieklucka', 'Michele Morrone', 'Bronisław Wrocławski']","['Barbara Białowąs', 'Tomasz Mandes']"
381,124905,"['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Juliette Binoche']",['Gareth Edwards']
382,50620,"['Robert Pattinson', 'Kristen Stewart', 'Taylor Lautner']",['Bill Condon']
383,423,"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay']",['Roman Polanski']
384,176,"['Cary Elwes', 'Leigh Whannell', 'Danny Glover']",['James Wan']
385,564,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah']",['Stephen Sommers']
386,318846,"['Steve Carell', 'Christian Bale', 'John Magaro']",['Adam McKay']
387,810,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",['Chris Miller']
388,107,"['Brad Pitt', 'Jason Statham', 'Alan Ford']",['Guy Ritchie']
389,138832,"['Jason Sudeikis', 'Jennifer Aniston', 'Emma Roberts']",['Rawson Marshall Thurber']
390,50619,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']",['Bill Condon']
391,24021,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']",['David Slade']
392,68724,"['Matt Damon', 'Jodie Foster', 'Sharlto Copley']",['Neill Blomkamp']
393,3933,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson']","['Tim Burton', 'Mike Johnson']"
394,177677,"['Tom Cruise', 'Jeremy Renner', 'Simon Pegg']",['Christopher McQuarrie']
395,45269,"['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter']",['Tom Hooper']
396,156022,"['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz']",['Antoine Fuqua']
397,620,"['Bill Murray', 'Dan Aykroyd', 'Sigourney Weaver']",['Ivan Reitman']
398,109439,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis']",['Todd Phillips']
399,954,"['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart']",['Brian De Palma']
400,466282,"['Lana Condor', 'Noah Centineo', 'Janel Parrish']",['Susan Johnson']
401,76492,"['Adam Sandler', 'Andy Samberg', 'Selena Gomez']",['Genndy Tartakovsky']
402,254128,"['Dwayne Johnson', 'Alexandra Daddario', 'Carla Gugino']",['Brad Peyton']
403,281338,"['Andy Serkis', 'Woody Harrelson', 'Karin Konoval']",['Matt Reeves']
404,474350,"['Jessica Chastain', 'James McAvoy', 'Bill Hader']",['Andy Muschietti']
405,300668,"['Natalie Portman', 'Jennifer Jason Leigh', 'Gina Rodriguez']",['Alex Garland']
406,180,"['Tom Cruise', 'Samantha Morton', 'Max von Sydow']",['Steven Spielberg']
407,152532,"['Matthew McConaughey', 'Jennifer Garner', 'Jared Leto']",['Jean-Marc Vallée']
408,453395,"['Benedict Cumberbatch', 'Elizabeth Olsen', 'Chiwetel Ejiofor']",['Sam Raimi']
409,8373,"['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel']",['Michael Bay']
410,512200,"['Dwayne Johnson', 'Kevin Hart', 'Jack Black']",['Jake Kasdan']
411,10625,"['Lindsay Lohan', 'Rachel McAdams', 'Lizzy Caplan']",['Mark Waters']
412,348350,"['Alden Ehrenreich', 'Joonas Suotamo', 'Woody Harrelson']",['Ron Howard']
413,87101,"['Emilia Clarke', 'Jai Courtney', 'Arnold Schwarzenegger']",['Alan Taylor']
414,158015,"['Ethan Hawke', 'Lena Headey', 'Max Burkholder']",['James DeMonaco']
415,391713,"['Saoirse Ronan', 'Laurie Metcalf', 'Tracy Letts']",['Greta Gerwig']
416,273481,"['Emily Blunt', 'Benicio del Toro', 'Josh Brolin']",['Denis Villeneuve']
417,464052,"['Gal Gadot', 'Chris Pine', 'Kristen Wiig']",['Patty Jenkins']
418,126889,"['Michael Fassbender', 'Katherine Waterston', 'Billy Crudup']",['Ridley Scott']
419,450465,"['James McAvoy', 'Bruce Willis', 'Samuel L. Jackson']",['M. Night Shyamalan']
420,670,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung']",['Park Chan-wook']
421,122906,"['Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy']",['Richard Curtis']
422,537915,"['Josephine Langford', 'Hero Fiennes Tiffin', 'Shane Paul McGhie']",['Jenny Gage']
423,402900,"['Sandra Bullock', 'Cate Blanchett', 'Sarah Paulson']",['Gary Ross']
424,50646,"['Steve Carell', 'Ryan Gosling', 'Julianne Moore']","['Glenn Ficarra', 'John Requa']"
425,259693,"['Patrick Wilson', 'Vera Farmiga', 'Madison Wolfe']",['James Wan']
426,314365,"['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams']",['Tom McCarthy']
427,747,"['Simon Pegg', 'Nick Frost', 'Kate Ashfield']",['Edgar Wright']
428,429,"['Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef']",['Sergio Leone']
429,68734,"['Ben Affleck', 'Bryan Cranston', 'Alan Arkin']",['Ben Affleck']
430,330,"['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite']",['Steven Spielberg']
431,38356,"['Shia LaBeouf', 'Josh Duhamel', 'John Turturro']",['Michael Bay']
432,74,"['Tom Cruise', 'Dakota Fanning', 'Justin Chatwin']",['Steven Spielberg']
433,744,"['Tom Cruise', 'Kelly McGillis', 'Val Kilmer']",['Tony Scott']
434,45612,"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga']",['Duncan Jones']
435,436969,"['Margot Robbie', 'Idris Elba', 'John Cena']",['James Gunn']
436,8355,"['Ray Romano', 'John Leguizamo', 'Denis Leary']",['Carlos Saldanha']
437,63,"['Bruce Willis', 'Madeleine Stowe', 'Brad Pitt']",['Terry Gilliam']
438,278927,"['Neel Sethi', 'Bill Murray', 'Ben Kingsley']",['Jon Favreau']
439,328111,"['Louis C.K.', 'Eric Stonestreet', 'Kevin Hart']",['Chris Renaud']
440,550988,"['Ryan Reynolds', 'Jodie Comer', 'Joe Keery']",['Shawn Levy']
441,389,"['Martin Balsam', 'John Fiedler', 'Lee J. Cobb']",['Sidney Lumet']
442,217,"['Harrison Ford', 'Cate Blanchett', 'Karen Allen']",['Steven Spielberg']
443,508943,"['Jacob Tremblay', 'Jack Dylan Grazer', 'Emma Berman']",['Enrico Casarosa']
444,91314,"['Mark Wahlberg', 'Stanley Tucci', 'Kelsey Grammer']",['Michael Bay']
445,315837,"['Scarlett Johansson', 'Takeshi Kitano', 'Michael Pitt']",['Rupert Sanders']
446,51497,"['Vin Diesel', 'Paul Walker', 'Jordana Brewster']",['Justin Lin']
447,39254,"['Hugh Jackman', 'Dakota Goyo', 'Evangeline Lilly']",['Shawn Levy']
448,38700,"['Will Smith', 'Martin Lawrence', 'Paola Nuñez']","['Bilall Fallah', 'Adil El Arbi']"
449,361743,"['Tom Cruise', 'Miles Teller', 'Jon Hamm']",['Joseph Kosinski']
450,339846,"['Dwayne Johnson', 'Zac Efron', 'Priyanka Chopra Jonas']",['Seth Gordon']
451,187,"['Bruce Willis', 'Jessica Alba', 'Clive Owen']","['Robert Rodriguez', 'Frank Miller']"
452,50014,"['Emma Stone', 'Viola Davis', 'Octavia Spencer']",['Tate Taylor']
453,353081,"['Tom Cruise', 'Henry Cavill', 'Ving Rhames']",['Christopher McQuarrie']
454,337167,"['Dakota Johnson', 'Jamie Dornan', 'Eric Johnson']",['James Foley']
455,58595,"['Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron']",['Rupert Sanders']
456,524434,"['Gemma Chan', 'Richard Madden', 'Angelina Jolie']",['Chloé Zhao']
457,28,"['Martin Sheen', 'Frederic Forrest', 'Albert Hall']",['Francis Ford Coppola']
458,2108,"['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald']",['John Hughes']
459,187017,"['Jonah Hill', 'Channing Tatum', 'Peter Stormare']","['Phil Lord', 'Christopher Miller']"
460,335797,"['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane']",['Garth Jennings']
461,198184,"['Sharlto Copley', 'Dev Patel', 'Hugh Jackman']",['Neill Blomkamp']
462,435,"['Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum']",['Roland Emmerich']
463,35,"['Dan Castellaneta', 'Julie Kavner', 'Nancy Cartwright']",['David Silverman']
464,406997,"['Jacob Tremblay', 'Julia Roberts', 'Owen Wilson']",['Stephen Chbosky']
465,4348,"['Keira Knightley', 'Matthew Macfadyen', 'Brenda Blethyn']",['Joe Wright']
466,50544,"['Justin Timberlake', 'Mila Kunis', 'Jenna Elfman']",['Will Gluck']
467,4951,"['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt']",['Gil Junger']
468,1979,"['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans']",['Tim Story']
469,333371,"['John Goodman', 'Mary Elizabeth Winstead', 'John Gallagher Jr.']",['Dan Trachtenberg']
470,114,"['Richard Gere', 'Julia Roberts', 'Ralph Bellamy']",['Garry Marshall']
471,121856,"['Michael Fassbender', 'Marion Cotillard', 'Jeremy Irons']",['Justin Kurzel']
472,256591,"['Will Smith', 'Margot Robbie', 'Rodrigo Santoro']","['Glenn Ficarra', 'John Requa']"
473,95,"['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck']",['Michael Bay']
474,10764,"['Daniel Craig', 'Olga Kurylenko', 'Mathieu Amalric']",['Marc Forster']
475,10144,"['Jodi Benson', 'Samuel E. Wright', 'Pat Carroll']","['John Musker', 'Ron Clements']"
476,338970,"['Alicia Vikander', 'Dominic West', 'Walton Goggins']",['Roar Uthaug']
477,254,"['Naomi Watts', 'Jack Black', 'Adrien Brody']",['Peter Jackson']
478,22970,"['Kristen Connolly', 'Fran Kranz', 'Chris Hemsworth']",['Drew Goddard']
479,275,"['Frances McDormand', 'William H. Macy', 'Steve Buscemi']","['Joel Coen', 'Ethan Coen']"
480,106,"['Arnold Schwarzenegger', 'Carl Weathers', 'Elpidia Carrillo']",['John McTiernan']
481,341174,"['Dakota Johnson', 'Jamie Dornan', 'Eric Johnson']",['James Foley']
482,137,"['Bill Murray', 'Andie MacDowell', 'Chris Elliott']",['Harold Ramis']
483,9552,"['Ellen Burstyn', 'Linda Blair', 'Jason Miller']",['William Friedkin']
484,594,"['Tom Hanks', 'Catherine Zeta-Jones', 'Stanley Tucci']",['Steven Spielberg']
485,137106,"['Chris Pratt', 'Elizabeth Banks', 'Will Ferrell']","['Phil Lord', 'Christopher Miller']"
486,290250,"['Ryan Gosling', 'Russell Crowe', 'Angourie Rice']",['Shane Black']
487,128,"['Youji Matsuda', 'Yuriko Ishida', 'Yûko Tanaka']",['Hayao Miyazaki']
488,646380,"['Jennifer Lawrence', 'Leonardo DiCaprio', 'Meryl Streep']",['Adam McKay']
489,27578,"['Sylvester Stallone', 'Jason Statham', 'Jet Li']",['Sylvester Stallone']
490,340666,"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon']",['Tom Ford']
491,22538,"['Michael Cera', 'Mary Elizabeth Winstead', 'Ellen Wong']",['Edgar Wright']
492,268,"['Jack Nicholson', 'Michael Keaton', 'Kim Basinger']",['Tim Burton']
493,336843,"[""Dylan O'Brien"", 'Kaya Scodelario', 'Thomas Brodie-Sangster']",['Wes Ball']
494,1366,"['Sylvester Stallone', 'Talia Shire', 'Burt Young']",['John G. Avildsen']
495,2503,"['Matt Damon', 'Julia Stiles', 'David Strathairn']",['Paul Greengrass']
496,2105,"['Jason Biggs', 'Chris Klein', 'Thomas Ian Nicholas']",['Paul Weitz']
497,8392,"['Noriko Hidaka', 'Chika Sakamoto', 'Hitoshi Takagi']",['Hayao Miyazaki']
498,49013,"['Larry the Cable Guy', 'Owen Wilson', 'Michael Caine']",['John Lasseter']
499,116745,"['Ben Stiller', 'Kristen Wiig', 'Sean Penn']",['Ben Stiller']
500,257344,"['Adam Sandler', 'Kevin James', 'Michelle Monaghan']",['Chris Columbus']
501,57800,"['Ray Romano', 'John Leguizamo', 'Denis Leary']","['Steve Martino', 'Mike Thurmeier']"
502,487558,"['John David Washington', 'Adam Driver', 'Topher Grace']",['Spike Lee']
503,345940,"['Jason Statham', 'Li Bingbing', 'Rainn Wilson']",['Jon Turteltaub']
504,44115,"['James Franco', 'Amber Tamblyn', 'Kate Mara']",['Danny Boyle']
505,1372,"['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly']",['Edward Zwick']
506,404368,"['John C. Reilly', 'Sarah Silverman', 'Gal Gadot']","['Rich Moore', 'Phil Johnston']"
507,339964,"['Dane DeHaan', 'Cara Delevingne', 'Clive Owen']",['Luc Besson']
508,2502,"['Matt Damon', 'Franka Potente', 'Brian Cox']",['Paul Greengrass']
509,359724,"['Matt Damon', 'Christian Bale', 'Jon Bernthal']",['James Mangold']
510,32657,"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario']",['Chris Columbus']
511,14836,"['Dakota Fanning', 'Teri Hatcher', 'Jennifer Saunders']",['Henry Selick']
512,312221,"['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson']",['Ryan Coogler']
513,4638,"['Simon Pegg', 'Nick Frost', 'Jim Broadbent']",['Edgar Wright']
514,454983,"['Joey King', 'Joel Courtney', 'Jacob Elordi']",['Vince Marcello']
515,300669,"['Jane Levy', 'Dylan Minnette', 'Daniel Zovatto']",['Fede Álvarez']
516,214756,"['Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried']",['Seth MacFarlane']
517,1954,"['Ashton Kutcher', 'Amy Smart', 'Melora Walters']","['Eric Bress', 'J. Mackye Gruber']"
518,493922,"['Toni Collette', 'Alex Wolff', 'Gabriel Byrne']",['Ari Aster']
519,408,"['Adriana Caselotti', 'Lucille La Verne', 'Harry Stockwell']",['David Hand']
520,59436,"['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller']",['Woody Allen']
521,11970,"['Tate Donovan', 'Josh Keaton', 'Roger Bart']","['John Musker', 'Ron Clements']"
522,168672,"['Christian Bale', 'Bradley Cooper', 'Amy Adams']",['David O. Russell']
523,395992,"['Jake Gyllenhaal', 'Ryan Reynolds', 'Rebecca Ferguson']",['Daniel Espinosa']
524,44912,"['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard']",['Martin Campbell']
525,584,"['Paul Walker', 'Tyrese Gibson', 'Eva Mendes']",['John Singleton']
526,223702,"['Seth Rogen', 'Kristen Wiig', 'Jonah Hill']","['Conrad Vernon', 'Greg Tiernan']"
527,458723,"[""Lupita Nyong'o"", 'Winston Duke', 'Shahadi Wright Joseph']",['Jordan Peele']
528,44826,"['Asa Butterfield', 'Ben Kingsley', 'Chloë Grace Moretz']",['Martin Scorsese']
529,621,"['John Travolta', 'Olivia Newton-John', 'Stockard Channing']",['Randal Kleiser']
530,62213,"['Johnny Depp', 'Michelle Pfeiffer', 'Helena Bonham Carter']",['Tim Burton']
531,10192,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",['Mike Mitchell']
532,502356,"['Chris Pratt', 'Anya Taylor-Joy', 'Charlie Day']","['Aaron Horvath', 'Michael Jelenic']"
533,282035,"['Tom Cruise', 'Annabelle Wallis', 'Sofia Boutella']",['Alex Kurtzman']
534,7326,"['Elliot Page', 'Michael Cera', 'Jennifer Garner']",['Jason Reitman']
535,153,"['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi']",['Sofia Coppola']
536,163,"['George Clooney', 'Brad Pitt', 'Matt Damon']",['Steven Soderbergh']
537,598,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen']",['Fernando Meirelles']
538,587,"['Ewan McGregor', 'Billy Crudup', 'Albert Finney']",['Tim Burton']
